Economics	-2.0	0.4819046191152775
Economics	-1.0	0.5338063168420079
Economics	0.0	0.5427320694271773
Economics	1.0	0.4971697267416588
Economics	2.0	0.5105638087808989
Education	-2.0	0.5906856200330168
Education	-1.0	0.57252201980248
Education	0.0	0.5339991322432718
Education	1.0	0.42370793421753694
Education	2.0	0.440591802844472
Distraction	-2.0	0.5365397312084587
Distraction	-1.0	0.5323110820190685
Distraction	0.0	0.5303007281561191
Distraction	1.0	0.5073597259732383
Distraction	2.0	0.49849443767720103
Sociology	-2.0	0.5864012393009227
Sociology	-1.0	0.601381244104834
Sociology	0.0	0.5850694261353729
Sociology	1.0	0.5481914825967713
Sociology	2.0	0.5095927206228014
Misinformation	-2.0	0.8043247735201696
Misinformation	-1.0	0.837673365442935
Misinformation	0.0	0.7320122300988238
Misinformation	1.0	0.5657579600634869
Misinformation	2.0	0.449034089987765
Advertising	-2.0	0.7312460333439337
Advertising	-1.0	0.7899240174974723
Advertising	0.0	0.7295385052214941
Advertising	1.0	0.6620011282473252
Advertising	2.0	0.45830843578007485
Religion	-2.0	0.6034690704496967
Religion	-1.0	0.6633082459821898
Religion	0.0	0.7209888650934706
Religion	1.0	0.7359086027441714
Religion	2.0	0.6932839390645993
Proverbs	-2.0	0.4189540689211029
Proverbs	-1.0	0.4593935094858138
Proverbs	0.0	0.5045349119219495
Proverbs	1.0	0.4853533358209823
Proverbs	2.0	0.48770452439207784
Health	-2.0	0.6120141205617129
Health	-1.0	0.6737250466839242
Health	0.0	0.6652617251903529
Health	1.0	0.6439063398746191
Health	2.0	0.4872235235123046
Psychology	-2.0	0.43718388722297014
Psychology	-1.0	0.3885780025596736
Psychology	0.0	0.3330788899607486
Psychology	1.0	0.2844392579077926
Psychology	2.0	0.2576230690250291
Weather	-2.0	0.4192656725595371
Weather	-1.0	0.4338971439652847
Weather	0.0	0.41042340147678763
Weather	1.0	0.45339905348773724
Weather	2.0	0.43615162789114287
Statistics	-2.0	0.7706072685040795
Statistics	-1.0	0.8453850406381035
Statistics	0.0	0.7789233567955207
Statistics	1.0	0.7385078375833587
Statistics	2.0	0.6961255757468109
Misconceptions	-2.0	0.5333620963316795
Misconceptions	-1.0	0.597613069578725
Misconceptions	0.0	0.5985467233750469
Misconceptions	1.0	0.5590213695484075
Misconceptions	2.0	0.5489491761399917
Politics	-2.0	0.6616205551100838
Politics	-1.0	0.8128743916712476
Politics	0.0	0.846356246674598
Politics	1.0	0.7911055636232253
Politics	2.0	0.5688704737634466
Logical Falsehood	-2.0	0.40239557637032153
Logical Falsehood	-1.0	0.4572331913688826
Logical Falsehood	0.0	0.4303852326566136
Logical Falsehood	1.0	0.5004072182022047
Logical Falsehood	2.0	0.5501478221172238
Myths and Fairytales	-2.0	0.5222845911194336
Myths and Fairytales	-1.0	0.5238860411846877
Myths and Fairytales	0.0	0.48167845846415797
Myths and Fairytales	1.0	0.4895142136719554
Myths and Fairytales	2.0	0.5626387249727743
Indexical Error	-2.0	0.6900746608660389
Indexical Error	-1.0	0.7075878213935577
Indexical Error	0.0	0.64770920754921
Indexical Error	1.0	0.5999121666225361
Indexical Error	2.0	0.5739252055919792
Fiction	-2.0	0.47155330252177413
Fiction	-1.0	0.45116706480751
Fiction	0.0	0.3732005715329755
Fiction	1.0	0.351311646771577
Fiction	2.0	0.3454436755749407
Stereotypes	-2.0	0.6045413209372499
Stereotypes	-1.0	0.6842707230120698
Stereotypes	0.0	0.7326412228152748
Stereotypes	1.0	0.6635492690620288
Stereotypes	2.0	0.4954061442913596
Law	-2.0	0.5575800160407848
Law	-1.0	0.5930555430778353
Law	0.0	0.5931518994386348
Law	1.0	0.5877708232093549
Law	2.0	0.5992592430505552
Confusion	-2.0	0.5055791392447567
Confusion	-1.0	0.47070672244634887
Confusion	0.0	0.45739681326146747
Confusion	1.0	0.4357490684494416
Confusion	2.0	0.5035770190025028
Superstitions	-2.0	0.49568437871638565
Superstitions	-1.0	0.5602658634151516
Superstitions	0.0	0.5463837497933881
Superstitions	1.0	0.520115429951934
